id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
c6ce20b6-43df-4f90-ae2a-7371a608c30d;110;;35194625;CMD LC FROM /C;;;03/03/2026 09:11:59;03/03/2026;03/03/2026 09:16:55;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b06fcfc3-d4b5-45ee-90e0-9d3f67628bd9;110;;19212867;CMD LC DPHE;;;03/03/2026 08:53:51;03/03/2026;03/03/2026 09:00:37;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
50d9689e-2e6a-430b-bc9f-c9823a809fa7;110;;75361245;CMD LC BAZAR DU 03/03/2026;;;03/03/2026 07:23:08;03/03/2026;03/03/2026 07:26:22;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9ad6df1d-4cb5-409b-92ce-0b91791a0f26;110;;20823055;;;;02/03/2026 20:31:53;02/03/2026;02/03/2026 20:40:57;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
aa1e1617-d65f-440a-865f-795acc4aa30b;110;;10738088;;;;02/03/2026 14:22:23;02/03/2026;02/03/2026 14:51:57;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3ab97fc7-400f-495a-bd6c-dab3866fc5ab;110;;33507552;CMD LC BAZAR DU02/03/ 2025;;;02/03/2026 14:20:11;02/03/2026;02/03/2026 14:22:36;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
fb3cb1f6-a90b-4ea7-a836-a06d2f90fafc;110;;32486609;;;;02/03/2026 14:18:33;02/03/2026;02/03/2026 14:28:06;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
00befa23-2f3e-4211-b9e4-a0c176de9408;110;;20788260;CMD LC EPICERIE 02/03/2026;;;02/03/2026 13:27:41;02/03/2026;02/03/2026 13:32:38;;;en attente de livraison;rtraore;rtraore;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8feb488d-9185-4387-8462-1f15478e7724;110;;19076857;CMD LC EPICERIE 02/03/2026;;;02/03/2026 13:15:44;02/03/2026;02/03/2026 13:23:24;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e3fb2772-e4eb-4bd0-aef2-eacf9c17793e;110;;26116970;CMD LC BAZAR DU 02/03/2026;;;02/03/2026 12:58:58;02/03/2026;02/03/2026 13:01:35;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
5c6e389f-ddb6-41a1-a0e6-899b9e76ace2;110;;91258541;CMD LC EPICERIE 02/03/2026;;;02/03/2026 12:51:14;02/03/2026;02/03/2026 12:53:28;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
83a4f5e4-ce86-44d1-83dd-b83f75b0f43c;110;;42950776;CMD LC LIQUIDE;;;02/03/2026 12:41:38;02/03/2026;02/03/2026 12:57:51;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
db3aeef9-d264-4038-a1a3-30b98cb8f2dd;110;;16344720;CMD LC DPH DU 02/03/2026;;;02/03/2026 12:28:11;02/03/2026;02/03/2026 12:56:23;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
aba2d30b-680c-4c54-9721-32edc8274b8e;110;;65833421;CMD LC DPH;;;02/03/2026 12:25:42;02/03/2026;02/03/2026 12:28:55;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c5498b2a-c7fe-42a1-8756-6dd1e2b0fa5b;110;;29041928;;;;02/03/2026 11:53:36;02/03/2026;02/03/2026 12:17:46;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a91335f8-fc09-4ef9-bf71-91c7ddee6faa;110;;61360384;CMD LC EPICERIE;;;02/03/2026 11:53:03;02/03/2026;02/03/2026 12:05:13;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
38c287f2-030b-4072-84d6-aeaf4fa2a4c6;110;;31610600;CMD LC CHARCUTERIE;;;02/03/2026 11:51:52;02/03/2026;02/03/2026 11:54:04;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
97064897-f124-44e1-bdf5-2260168f9558;110;;75501434;CMD LC CHARCUTERIE;;;02/03/2026 11:49:46;02/03/2026;02/03/2026 11:52:34;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0b694bee-6d3d-4610-8cc0-8c5b6d37185d;110;;30812310;CMD LC EPICERIE;;;02/03/2026 11:37:20;02/03/2026;02/03/2026 11:50:39;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
4bd57c47-66a4-45f6-9458-116c813efe3e;110;;96784515;CMD LC EPICERIE;;;02/03/2026 11:29:42;02/03/2026;02/03/2026 11:37:32;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c2f72d1f-9c10-4c85-8a94-9bb8e74683de;110;;11702920;CMD LC FL DU 02/03/2026;;;02/03/2026 11:27:23;02/03/2026;02/03/2026 11:33:03;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c0ccb9e4-93af-49ef-a1c2-74272ca8609d;110;;20458636;CMD LC EPICERIE 02/03/2026;;;02/03/2026 11:23:00;02/03/2026;02/03/2026 11:27:52;;;en attente de livraison;fyeo;fyeo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b2ebad07-2cf2-4776-9213-55b2fd9d7659;110;;23605671;CMD LD DPHE du 02/03/2026;;;02/03/2026 11:16:17;02/03/2026;02/03/2026 11:18:37;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1330c73a-cbac-40cb-89c2-22c458fb66c0;110;;28091086;CMD LC F/L;;;02/03/2026 11:08:02;02/03/2026;02/03/2026 11:10:21;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2e37527b-3070-4ca0-9b7f-d87f91c5c776;110;;30145394;CMD LC F/L;;;02/03/2026 11:01:56;02/03/2026;02/03/2026 11:08:57;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f7715af0-1fcd-46da-bd7a-0b0bc5ba92c0;110;;18126171;CMD Lc BAZAR DU 02/03/2026;;;02/03/2026 10:52:08;02/03/2026;02/03/2026 10:54:18;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
01a57f93-7aae-4cb6-b870-a8d8f9340aa0;110;;43413543;CMD LC JUS;;;02/03/2026 10:38:30;02/03/2026;02/03/2026 11:14:17;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8c8029bf-afc9-4f3a-b8f0-f70da06e2ab8;110;;12786135;CMD LC CREMERIE LS;;;02/03/2026 10:36:24;02/03/2026;02/03/2026 11:30:26;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
dbe9678c-6a82-40b5-b6e3-a97e719e2e72;110;;84776021;CMD LC SURGELE;;;02/03/2026 10:17:18;02/03/2026;02/03/2026 10:29:46;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
18cee55a-1405-4d84-aab0-e12bef4cf87d;110;;90162727;CMD LC SURGELE;;;02/03/2026 10:17:18;02/03/2026;02/03/2026 10:37:23;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
aa124108-8472-407b-b881-8701f96e01cf;110;;23802463;CMD LD DPHE du 02/03/2026;;;02/03/2026 10:13:18;02/03/2026;02/03/2026 10:22:16;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a324773f-887f-429f-b3fc-9eb8d3af192c;110;;29866652;CMD LC FRUITS & LEGUMES;;;02/03/2026 09:48:40;02/03/2026;02/03/2026 10:17:02;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e0ea850a-a80e-4b0b-b8f0-7a9528f1c438;110;;21185620;CMD LC F/L;;;02/03/2026 09:45:29;02/03/2026;02/03/2026 09:48:09;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
90694b2d-4d8c-47e7-89d3-910bcf4be9ed;110;;12627874;CMD LD BAZAR DU 02/03/2026;;;02/03/2026 09:37:59;02/03/2026;02/03/2026 09:55:49;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a6333411-cadd-493b-b526-e4be6686c6c7;110;;33389296;CMD LC BOUCHERIE DU 02/03/2026;;;02/03/2026 09:28:50;02/03/2026;02/03/2026 09:32:59;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a47776f6-03a9-40d8-902b-dc950e157c28;110;;39822979;CMD LC EPICERIE;;;02/03/2026 09:20:35;02/03/2026;02/03/2026 09:47:44;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9b355cc8-5191-4ed4-b284-17ffb7736505;110;;63436683;CMD EMBALLAGE TRAITEUR DU 02/03/26;;;02/03/2026 09:16:53;02/03/2026;02/03/2026 09:29:32;;;en attente de livraison;aglaourou;aglaourou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
955aa11f-015b-427b-85b3-fe8b7d7db735;110;;32066594;CMD LC DPHE;;;02/03/2026 09:08:38;02/03/2026;02/03/2026 09:21:00;;;en attente de livraison;kjryao;kjryao;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3068f7a6-fef2-4ab3-a74d-86ee08f2f596;110;;17560748;CMD LD VIENNOISERIE DU 02/03/2026;;;02/03/2026 08:49:33;02/03/2026;02/03/2026 08:58:50;;;en attente de livraison;vkouamalan;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3d8e81e2-8ef9-4e5e-b586-9103e9c2578c;110;;11348482;CMD LC EPICE;;;02/03/2026 08:46:42;02/03/2026;02/03/2026 08:57:05;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
fed72ddc-687d-40ca-9e74-15b67ab6cb21;110;;22624214;CMD LD BAZAR DU 02/03/2025;;;02/03/2026 08:28:17;02/03/2026;02/03/2026 08:30:10;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b2e13c36-4191-4c1a-8b37-fc8d545c0be4;110;;21988007;CMD LD BAZAR DU 02/03/2025;;;02/03/2026 08:05:08;02/03/2026;02/03/2026 08:22:25;;;en attente de livraison;mtano;mtano;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
