id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
3cc9be9d-a249-46e4-a700-5169f4a943d9;110;;29704165;CMD LC DPH;;;11/12/2025 10:52:08;11/12/2025;11/12/2025 11:10:21;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
960c3252-738b-41f1-8ec2-95d7b40fd427;110;;97132012;CMS LC EPICE;;;11/12/2025 10:41:03;11/12/2025;11/12/2025 10:52:08;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a14d1fdc-d1d9-452a-9682-346be047eafc;110;;13555601;CMD LC EPICERIE;;;11/12/2025 10:33:44;11/12/2025;11/12/2025 10:40:11;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
824251aa-6fef-49ac-8650-4cd3ac01ff30;110;;42681684;CMD LC FROM;;;11/12/2025 10:33:16;11/12/2025;11/12/2025 10:37:43;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
6d9a39be-cfea-4aa4-aaec-1250563b0f00;110;;31838997;CMD LC EPICE;;;11/12/2025 10:17:01;11/12/2025;11/12/2025 10:33:00;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2ec14b48-72e6-4333-9a5b-fcaa45ffa2f6;110;;31495645;CMD LC EPICERIE;;;11/12/2025 10:04:44;11/12/2025;11/12/2025 10:33:58;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
efc2d9c6-b534-4972-8d61-d27963420435;110;;29738398;CMDE LC CREMERIE LS;;;11/12/2025 09:58:21;11/12/2025;11/12/2025 10:06:32;;;en attente de livraison;aressoh;aressoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e82a941a-300a-43a7-b1f2-1f02b07bf8d9;110;;80868258;CMD LD EPICERIE;;;11/12/2025 09:51:26;11/12/2025;11/12/2025 10:04:31;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
af6506b4-0e2d-4723-85d3-90fe3910fe97;110;;92293038;CMD LC F/L;;;11/12/2025 09:40:30;11/12/2025;11/12/2025 10:15:26;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
01172020-4bfd-414c-a6ee-7d8c40d1f26d;110;;28873733;;;;11/12/2025 09:10:26;11/12/2025;11/12/2025 10:06:38;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
17964905-4011-47d6-a733-215e739b0b19;110;;29393906;;;;11/12/2025 08:28:56;11/12/2025;11/12/2025 08:44:54;;;en attente de livraison;detokpa;detokpa;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ed05320f-4a61-4c2a-9251-5735b40bcb6f;110;;14783114;CMD LC VIENNOISERIE;;;11/12/2025 08:12:23;11/12/2025;11/12/2025 08:16:38;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c376b965-335e-4af1-96a1-c50dbad8615f;110;;27021777;CMD LC LIQUIDE;;;10/12/2025 15:38:48;11/12/2025;11/12/2025 11:05:08;;;en attente de livraison;fyeo;vkouamalan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
dd2c134e-e32b-452a-b0d6-76db676804f5;110;;30362258;CMD LC DPH;;;10/12/2025 12:41:14;10/12/2025;10/12/2025 13:13:01;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
98d7d8fa-5357-4df9-8129-0fc86702ec7c;110;;15794826;CMD LC DPH;;;10/12/2025 12:31:38;10/12/2025;10/12/2025 12:35:38;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
54c630a6-047a-4772-85e1-da06c6068d79;110;;13721230;CMD LC LIQUIDE;;;10/12/2025 12:17:24;10/12/2025;10/12/2025 12:31:03;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
0d5fa957-761f-4aa2-afa8-de4849298d72;110;;12475474;CMD LC DPH;;;10/12/2025 11:54:16;10/12/2025;10/12/2025 12:17:36;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
49615988-11a9-4a33-a5e3-6ecfba767151;110;;26381242;CMD LC DPHE;;;10/12/2025 11:46:03;10/12/2025;10/12/2025 11:47:50;;;en attente de livraison;ALOUI.BORIS-ARNAUD;ALOUI.BORIS-ARNAUD;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d65e39b6-cf7e-48c1-adbb-96fec2db1bbd;110;;15069178;CMD LC DPH;;;10/12/2025 11:43:07;10/12/2025;10/12/2025 11:54:24;;;en attente de livraison;jnzue;jnzue;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
48c4f1fa-e98f-4d31-8ec9-77cadeba3a2b;110;;28932049;CMD LC DPHE du 10/12/2025;;;10/12/2025 11:26:00;10/12/2025;10/12/2025 11:32:54;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8c97353b-008c-44e7-87ae-d25b63ec2db0;110;;28212388;CMD LC FGX DU 10/12/2025;;;10/12/2025 11:18:30;10/12/2025;10/12/2025 11:20:41;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
069f8bfc-dd00-409d-a2b3-3b4def256dbb;110;;21672245;CMD LC F/L;;;10/12/2025 11:00:48;10/12/2025;10/12/2025 11:03:25;;;en attente de livraison;ehqassale;ehqassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
bb6839fd-d5f0-4c0b-825e-7fc92f2e0fbf;110;;30221552;;;;10/12/2025 10:54:31;11/12/2025;10/12/2025 11:11:57;;;en attente de livraison;slogrohouan;slogrohouan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d4161ab6-d2f2-4fb9-8f44-920e11bdd62d;110;;17718348;CMD LC EPICERIE 10/12/2025;;;10/12/2025 10:50:44;10/12/2025;10/12/2025 10:55:36;;;en attente de livraison;rtraore;rtraore;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
dcf77ebd-e575-4c0a-9cdb-eb980413ccf5;110;;16745341;CMD LC F/L;;;10/12/2025 10:46:02;10/12/2025;10/12/2025 10:48:10;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3037f31e-d4a9-4255-96d1-27d36264ef44;110;;30290578;CMD LC EPICERIE 10/12/2025;;;10/12/2025 10:36:32;10/12/2025;10/12/2025 10:48:59;;;en attente de livraison;rtraore;rtraore;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
8fc8ce0e-1470-441f-9b07-f405d91efdf9;110;;23127141;CMD LC PATISSERIE;;;10/12/2025 10:28:12;10/12/2025;10/12/2025 10:32:30;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1326a694-de40-480d-a7c5-f27dc6f694bf;110;;36737935;CMD LC CREMERIE;;;10/12/2025 10:16:08;10/12/2025;10/12/2025 10:28:03;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d211fb28-1950-4acd-ac47-631ee029de3c;110;;23683403;CMD LC DPH du 10/12/2025;;;10/12/2025 10:07:08;10/12/2025;10/12/2025 10:11:16;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
1c538270-1e05-4135-8ba2-033f44a84740;110;;93956628;CMD LC F/L;;;10/12/2025 09:43:55;10/12/2025;10/12/2025 10:08:37;;;en attente de livraison;phawoua;phawoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
70ee2ac3-5d7f-4954-a7af-035cca456023;110;;12790638;CMD LC DPH du 10/12/2025;;;10/12/2025 09:37:05;10/12/2025;10/12/2025 09:54:42;;;en attente de livraison;kskonan;kskonan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f658efe9-a306-403e-b532-626354e9b58c;110;;31896446;;;;10/12/2025 09:25:44;10/12/2025;10/12/2025 11:19:38;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
79151a7c-9f67-4a85-8a64-e420498ed30a;110;;12644904;CMD LC BAZAR;;;10/12/2025 08:50:16;10/12/2025;10/12/2025 09:14:38;;;en attente de livraison;;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
3b63fd8c-9542-4e57-9328-ab03f3433b23;110;;21406445;CMD LC FL DU 10/12/2025;;;10/12/2025 08:17:33;10/12/2025;10/12/2025 08:21:19;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
