id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
d7cc5a39-a576-4488-8ee5-5b3b9b328182;110;;29103385;CMD LD DPHE;;;09/01/2026 12:08:03;09/01/2026;09/01/2026 12:10:31;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
621f119f-c057-4e47-b722-c0363abc567c;110;;20809975;;;;09/01/2026 10:47:44;09/01/2026;09/01/2026 10:51:10;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2bba490b-6f12-495c-aa8f-f83ce19108c9;110;;41949529;;;;09/01/2026 10:43:32;09/01/2026;09/01/2026 10:45:14;;;en attente de livraison;eniongui;eniongui;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
48619550-ab5e-4cc5-99f8-d9ae46ffb63b;110;;31795443;CMD LC DPH;;;09/01/2026 10:38:09;09/01/2026;09/01/2026 10:45:43;;;en attente de livraison;ajbrindou;ajbrindou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7d810bf5-68e2-4a73-a288-1b17f4d023cb;110;;22867820;CMD LC  TEXTILE;;;09/01/2026 10:18:00;09/01/2026;09/01/2026 14:33:36;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c9d3b082-c9c1-4297-8f5a-6160e5ed6e7f;110;;14759702;CMD LC DPH;;;09/01/2026 10:13:59;09/01/2026;09/01/2026 10:17:50;;;en attente de livraison;lsaraka;lsaraka;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
990bd0e9-60d5-4258-a7ac-e112302ccc63;110;;63473965;CMD LC DPH;;;09/01/2026 09:42:36;09/01/2026;09/01/2026 10:08:22;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9e7a6903-a2f8-42ab-aaa9-72bf55b2e571;110;;32350122;CMD LC FGX DU 08/01/2026;;;09/01/2026 09:29:18;09/01/2026;09/01/2026 09:33:07;;;en attente de livraison;aassale;aassale;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ee09e939-4590-4a60-acfa-5def2837e1b4;110;;21533018;CMD LC DPH;;;09/01/2026 09:22:05;09/01/2026;09/01/2026 09:28:30;;;en attente de livraison;lsaraka;lsaraka;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f4f2cef1-6b1b-46f8-bc63-5c773cb12daf;110;;36689817;CMD LC EPICERIE;;;09/01/2026 09:20:01;09/01/2026;09/01/2026 09:42:44;;;en attente de livraison;esfieglo;esfieglo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
9baa78cc-808b-443f-95d8-ca5c832281b7;110;;90661977;;;;09/01/2026 09:06:25;09/01/2026;09/01/2026 10:42:38;;;en attente de livraison;;lasdoua;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
65d05333-9a23-4472-8011-a5a9ff736008;110;;32858485;;;;09/01/2026 08:51:17;09/01/2026;09/01/2026 09:03:22;;;en attente de livraison;;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
21061965-fafd-4f69-9d58-c333834592d9;110;;14509535;;;;09/01/2026 08:48:46;09/01/2026;09/01/2026 09:28:33;;;en attente de livraison;kkoffi;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
e4fb9d36-a214-4a0c-b205-e5d974aba2c8;110;;99892053;;;;09/01/2026 08:44:29;09/01/2026;09/01/2026 08:48:06;;;en attente de livraison;;kkoffi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
